Month,Quarter,Year,Address,PostalCode,County,Price,DescriptionofProperty,PropertySizeDescription
Jul,3,2019,"62 BEECH PARK RD, FOXROCK, DUBLIN 18",Dublin 18,Dublin,930000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"24 The Meadows, Marlton Road, Wicklow",,Wicklow,254626.0,New Dwelling house /Apartment,
Jul,3,2019,"74 COOLINE, COBH",,Cork,175349.0,New Dwelling house /Apartment,
Jul,3,2019,"ALDERGRANGE, JULIANSTOWN, MEATH",,Meath,645000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"61 WYNBERG PARK, BLACKROCK, CO DUBLIN",,Dublin,940000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"11 WHEATFIELD RD, PALMERSTOWN, DUBLIN 20",Dublin 20,Dublin,340000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"CARRAIGIN, SLIEVEREAGH, BALLYVOURNEY",,Cork,314500.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"NICKER, PALLASHILL, PALLASGREEN",,Limerick,62476.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"11 BALNAGOWAN, PALMERSTON PARK, DUBLIN 6",Dublin 6,Dublin,495000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"12 WEAVERS WAY, WHEATON HALL, DROGHEDA",,Louth,279000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"48 WOODVIEW LAWN, SALEEN, MIDLETON",,Cork,215000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"8 UPPER BLUEPOOL, KANTURK, CORK",,Cork,108000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"85 HIGH ROAD, THOMONDGATE, LIMERICK",,Limerick,75000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"83 MARLAY VIEW, BALLINTEER AVE, BALLINTEER DUBLIN 16",Dublin 16,Dublin,375000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"2 THE MILL, MARLFIELD, CLONMEL",,Tipperary,40500.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"3 Parklands, Glenconnor, Clonmel",,Tipperary,457000.0,New Dwelling house /Apartment,
Jul,3,2019,"3 THE MILL, MARLFIELD, CLONMEL",,Tipperary,40500.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"3 GALTRIM GRANGE, BROOMFIELD, MALAHIDE",,Dublin,775000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"43 Cluain Adain Green, Clonmagadden, Navan",,Meath,242290.74,New Dwelling house /Apartment,
Jul,3,2019,"41 CAIRNSFORT, GOLF LINKS RD, CASTLETROY",,Limerick,270000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"155 OXMANSTOWN RD, DUBLIN 7, DUBLIN",Dublin 7,Dublin,330000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"NEWTOWN LODGE, NEWTOWN, TRAMORE",,Waterford,325000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"MARINE HAVEN, ROCK RD, BLACKROCK",,Louth,220000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"29 Somerton Green, Newcastle Road, Lucan",,Dublin,541850.0,New Dwelling house /Apartment,
Jul,3,2019,"SHANAKEAL, CASTLEMAINE, KERRY",,Kerry,210000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"14 DUNCARRAIG, SUTTON, DUBLIN 13",Dublin 13,Dublin,850000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"11 FERNWOOD COURT, SPRINGFIELD, TALLAGHT",Dublin 24,Dublin,244000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"1 MOUNT BELLEW WAY, LUCAN, DUBLIN",,Dublin,220000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"117 NEW MUIRHEVNA, DUBLIN RD, DUNDALK",,Louth,260000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"CREGGANE, CHARLEVILLE, LIMERICK",,Limerick,230000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"18 CARRIGLEA, KILLENARD, PORTARLINGTON",,Laois,476000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"16 SHANDON RD, PHIBSBOROUGH, DUBLIN 7",Dublin 7,Dublin,550000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"2 APRIL DR, LODGE WOOD, KENMARE",,Kerry,120000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"22 ST AIDAN'S VILLAS, ENNISCORTHY, CO WEXFORD",,Wexford,116000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"6 ROSEVALE, DROGHEDA, LOUTH",,Louth,227000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"HELENVILLE, COOLGARTEN PARK, GLASHEEN RD",,Cork,420000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"OAKWOOD, TEADIES UPPER, ENNISKEANE",,Cork,175000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"APT 7, 24B WATERCOURSE RD, BLACKPOOL",,Cork,103125.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"THE GATE LODGE, CORBALLY ASHGFIELD, COOTEHILL",,Cavan,98000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"4 The Willows, Kilcoole",,Wicklow,366000.0,New Dwelling house /Apartment,
Jul,3,2019,"31 Cnoc Tiarnach, Grange End, Dunshaughlin",,Meath,339207.0,New Dwelling house /Apartment,
Jul,3,2019,"50 DE LACY ABBEY, TULLOW ROAD, RATHVILLY",,Carlow,132000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"18 CHURCHFIELD, THE K CLUB, STRAFFAN",,Kildare,1050000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"12 SCHOOLHOUSE COURT, SANTRY, DUBLIN",Dublin 9,Dublin,198000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"GLENBAWN, ATHEA, CO LIMERICK",,Limerick,72000.0,Second-Hand Dwelling house /Apartment,
Jul,3,2019,"58 CARRIG RUA, NENAGH, TIPPERARY",,Tipperary,180000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"42 Seagreen Gate, Blacklion Manor, Greystones",,Wicklow,484581.5,New Dwelling house /Apartment,
Aug,3,2019,"19 Ceathru an Tobair, The Sandpiper, Maree Road",,Galway,305000.0,New Dwelling house /Apartment,
Aug,3,2019,"14 MAIDEN LANE, NEW ROSS, COUNTY WEXFORD",,Wexford,25000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"10 Meadow Walk, Castle Heights, Kilmoney Road",,Cork,277533.0,New Dwelling house /Apartment,
Aug,3,2019,"26 Fenton Green, Church Street, Kilcock",,Kildare,350000.0,New Dwelling house /Apartment,
Aug,3,2019,"Apt 68, The Avenue, Drummin Village",,Tipperary,60000.0,New Dwelling house /Apartment,
Aug,3,2019,"12 ELDER HEATH DOWNS, ELDER HEATH, KILTIPPER ROAD",,Dublin,237885.46,New Dwelling house /Apartment,
Aug,3,2019,"35 THE ORCHARD, SUMMERHILL, MALLOW",,Cork,220000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"22 Fenton Green, Church Street, Kilcock",,Kildare,405000.0,New Dwelling house /Apartment,
Aug,3,2019,"25 ROWLAGH CRESCENT, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,225000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"41 the green, elsmore, naas",,Kildare,369950.0,New Dwelling house /Apartment,
Aug,3,2019,"12 LATTHILLS, CAVAN, CAVAN",,Cavan,116000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"1 YORKE STREET, CASTLEBLAYNEY, CO. MONAGHAN",,Monaghan,80000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"TONLEGEE, WESTPORT ROAD, CASTLEBAR",,Mayo,200000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"41 WILLOWBANK COURT, MIDLETON, CORK",,Cork,250000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"308 ATKINS HALL, LEE RD, CORK",,Cork,180000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"RATH WEST, BALLYMAKEERA, CORK",,Cork,225000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"37 MANOR PARK, SUMMERHILL, MALLOW",,Cork,130000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"21 EAGLE VALLEY, WILTON, CORK",,Cork,273000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"NO.3  BEHY VALLEY, KILNABRACK UPPER, GLENBEIGH",,Kerry,285000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"54 BEAUFORT ABBEY, NAVAN, MEATH",,Meath,185000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"12 WICKLOW TERRACE, FERRYBANK, ARKLOW",,Wicklow,195000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"RANEEVOGE, BALINLOUGH, KELLS",,Meath,252000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"BALLAGH STREET, CHARLESTOWN, COUNTY MAYO",,Mayo,125000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"CORA BEG, VALENTIA ISLAND, KERRY",,Kerry,388000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"4 OLD ORCHARD, ANN DEVLIN RD, TEMPLEOGUE DUBLIN 14",Dublin 14,Dublin,555000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"19 BALLYCASEY PARK, SHANNON, CO CLARE",,Clare,106500.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"13 BRAMBLEFIELD COURT, CLONEE, DUBLIN 15",Dublin 15,Dublin,259000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"5 Ardilaun, Raheny, Dublin 5",Dublin 5,Dublin,396475.77,New Dwelling house /Apartment,
Aug,3,2019,"CURRADUFF, KILTEALY, WEXFORD",,Wexford,180000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"2 THE BROOKS, DOONABOY, KILKEE",,Clare,160000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"11 KILLALOONTY, GALWAY RD, TUAM",,Galway,150000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"BROCKA, BALLINDERRY, TIPPERARY",,Tipperary,165000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"BALLYDUANE, CLARINA, CO LIMERICK",,Limerick,169000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"SCARTLEA LOWER, SALEEN, CO CORK",,Cork,80000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"14 DANIELI RD, ARTANE, DUBLIN 5",Dublin 5,Dublin,572000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"APT 5, MEADOWCOURT, MAIN ST",,Kildare,172000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"15 Dodderbrook Glade, Ballycullen, Dublin 24",Dublin 24,Dublin,387665.0,New Dwelling house /Apartment,
Aug,3,2019,"ARDSALLAGH, YOUGHAL, CORK",,Waterford,322500.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"355 SUNDAYS WELL, BLESSINGTON RD, NAAS",,Kildare,330000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"9 GILBERT RD, SOUTH C RD, DUBLIN 8",Dublin 8,Dublin,649500.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"26 FALCARRAGH RD, WHITEHALL, DUBLIN 9",Dublin 9,Dublin,635000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"AMACKALIN, CARRICKROE, MONAGHAN",,Monaghan,10000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"77 Cnoc Tiarnach, Grnage End, Dunshaughlin",,Meath,295154.0,New Dwelling house /Apartment,
Aug,3,2019,"TEMPLEATHEA, ATHEA, LIMERICK",,Limerick,230000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"BRACKLIN POST, VIA KILBEGGAN, TULLAMORE",,Offaly,235000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"7 The Hill, Citywest Village, Citywest",Dublin 24,Dublin,307075.0,New Dwelling house /Apartment,
Aug,3,2019,"CHURCH VIEW, TUAM, GALWAY",,Galway,100000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"APT 7, TONER HOUSE, SIDMONTON PLACE",,Wicklow,323100.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"3 THE CRESCENT, SPY HILL, COBH",,Cork,450000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"APT 4 COURT KEEP, BARRACK ST, TULLOW",,Carlow,28000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"55 WHITEHALL SQ, WHITEHALL RD WEST, DUBLIN 12",Dublin 12,Dublin,219000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"DARCYSTOWN, BALROTHERY, BALBRIGGAN",,Dublin,495000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"41 AISLING, SHANAWAY RD, LAHINCH RD",,Clare,80000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"51 AVONCORE PLACE, MIDLETON, CORK",,Cork,155000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"73 MEADOWLANDS BROOMFIELD VILLAGE, MIDLETON, CORK",,Cork,127500.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"15 PURTEEN HILL, KEEL, ACHILL",,Mayo,97500.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"5 COURTVILLE, MIDLETON, CO CORK",,Cork,225000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"HILLCREST, CARROWMORE, CRATLOE",,Clare,217500.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"20 CARLETON HOUSE, BRENNANSTOWN SQ, CABINTEELY DUBLIN 18",Dublin 18,Dublin,350000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"ROCK LODGE, CAHERDANIEL, KILLARNEY",,Kerry,330000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"RACECOURSE, WESTPORT RD, CLIFDEN",,Galway,162000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"QUARTER, DUNMORE, GALWAY",,Galway,154500.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"50 Cluain Adain Green, Clonmagadden, Navan",,Meath,242291.0,New Dwelling house /Apartment,
Aug,3,2019,"MANSFIELD, 132 BUTTERFIELD PARK, RATHFARNHAM",,Dublin,635000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"55 ROS ARD, KNOCKNACARRA, GALWAY",,Galway,330000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"24 ASHINGTON GREEN, NAVAN RD, DUBLIN 7",Dublin 7,Dublin,345000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"16 THE CLOSE, DRUMMIN VILLAGE, BORRISOKANE RD NENAGH",,Tipperary,138000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"GORTNAHOE VILLAGE, THURLES, CO TIPPERARY",,Tipperary,109900.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"BARROW HOUSE, KILKENNY RD, CARLOW",,Carlow,600000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"97 ARDILAUN GREEN, BALLYMAHON RD, MULLINGAR",,Westmeath,158000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"46 BRAYTON PARK, KILCOCK, CO KILDARE",,Kildare,317500.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"CARRICK ROAD, BOYLE, CO ROSCOMMON",,Roscommon,125000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"7 ST LOMANS ST, TRIM, MEATH",,Meath,235000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"2 TEMPLE VIEW DOWNS, CLAREHALL, DUBLIN 13",Dublin 13,Dublin,352000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"House No. 60 Dundoogan, Haynestown, Dundalk",,Louth,200205.2,New Dwelling house /Apartment,
Aug,3,2019,"1 Fullers Court, Ballitore, Co. Kildare",,Kildare,170000.0,New Dwelling house /Apartment,
Aug,3,2019,"40 MILLTOWN HALL, MT ST ANNES, MILLTOWN RD DUBLIN 6",Dublin 8,Dublin,595000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"26 DALY AVE, JANESBORO, LIMERICK",,Limerick,110000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"12 ABBEYVILLE, SLIGO",,Sligo,50000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"APT 4 BLOCK 4, COIS ABHAINN, SALLINS RD",,Kildare,132159.0,New Dwelling house /Apartment,
Aug,3,2019,"POUND RD, CARRABAUN, WESTPORT",,Mayo,420000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2019,"12 HARTYS QUAY, ROCHESTOWN, CORK",,Cork,260000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"116 RIVERDELL, CARLOW, CARLOW",,Carlow,85000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"LETTERGASH WEST, RENVYLE, COUNTY GALWAY",,Galway,260000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"5 GLENBOWER PARK, CHURCHTOWN, DUBLIN 14",Dublin 14,Dublin,920000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"160 CLUAIN RIOCAIRD, HEADFORD RD, GALWAY",,Galway,173000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"STOOKISLAND, CROMANE, KILLORGLIN",,Kerry,150000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"17 THE VILLAGE, KNOCKBOY, WATERFORD",,Waterford,445000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"12 CARRAIG BREAC, DRUMSHANBO, LEITRIM",,Leitrim,34000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"6 Churchfield Drive, Churchfields, Ashbourne",,Meath,299559.47,New Dwelling house /Apartment,
Sep,3,2019,"25 COLLINS SQ, BENBURB ST, DUBLIN 7",Dublin 7,Dublin,385000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"4 ROSEVILLE, LOWER ROAD, SHANKILL",Dublin 18,Dublin,620000.0,New Dwelling house /Apartment,
Sep,3,2019,"47 CLEMENTS TOWN, COOTEHILL, CAVAN",,Cavan,85000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"88 PECKS LANE, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,582500.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"KILMACOWEN, BALLISODARE, SLIGO",,Sligo,300000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"TOWNHOUSE 1, NEW ROAD, URLINGFORD",,Kilkenny,37500.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"31 ST JOHNS, PARK AVE, SANDYMOUNT DUBLIN 4",Dublin 4,Dublin,642246.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"94 LANNDALE LAWNS, TALLAGHT, DUBLIN",Dublin 24,Dublin,263000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"APT 1 CASTLE VIEW, CASTLE STREET, ROSCOMMON",,Roscommon,1670000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"5 the gearagh, meadowlands, macroom",,Cork,210132.0,New Dwelling house /Apartment,
Sep,3,2019,"28 Cilleithne Gardens, Bellingham, Portlaoise",,Laois,181000.0,New Dwelling house /Apartment,
Sep,3,2019,"Apartment 37 The Campion, Marina Village, Greystones",,Wicklow,475770.0,New Dwelling house /Apartment,
Sep,3,2019,"BEHY, CARNAMADDA, CARRAROE",,Sligo,100000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"20 CHAPELVIEW, MAIDENS ROW, CHAPELIZOD DUBLIN 20",Dublin 20,Dublin,245000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"RIVER HOUSE, KENMARE, GORTMULLEN",,Kerry,275000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"30 THE BEECHES, FOREST PARK, BORRIS RD",,Laois,210000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"8 BRABAZON DR, BETTYSTOWN, MEATH",,Meath,265000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"16 CAISEAL NA RI, GOLDEN RD, CASHEL",,Tipperary,185000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"10 Somerton Mews, Newcastle Road, Lucan",,Dublin,303964.76,New Dwelling house /Apartment,
Sep,3,2019,"15 Knightsgate Crescent, Knightsgate, Rush",,Dublin,341675.0,New Dwelling house /Apartment,
Sep,3,2019,"COOLISHAL LOWER, GOREY RURAL, GOREY",,Wexford,375000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"8 Estuary View, Crosstown, Wexford",,Wexford,248193.83,New Dwelling house /Apartment,
Sep,3,2019,"94 CLUAIN DARA, CLONARD RD, WEXFORD",,Wexford,140000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"6 MAGDALENE TERRACE, DROGHEDA, CO LOUTH",,Louth,105000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"22 DALE RD, KILMACUD, STILLORGAN",,Dublin,530000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"11 ST JOHNS GATE, KILKENNY, KILKENNY",,Kilkenny,133000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"8051/8053 Benbulben Apartments, Clarion Road, Sligo",,Sligo,57142.86,New Dwelling house /Apartment,
Sep,3,2019,"36 WHITWORTH RD, DRUMCONDRA, DUBLIN 9",Dublin 9,Dublin,580000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"APT 10 THE LAURELS HARBOUR, BALBRIGGAN, DUBLIN",,Dublin,186500.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"87 MADIERA WOOD, THE MOYNE, ENNISCORTHY",,Wexford,190000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"16 HARDEBECK AVE, WALKINSTOWN, DUBLIN 12",Dublin 12,Dublin,320000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"6 ROSELAWN, TRAMORE, WATERFORD",,Waterford,243000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"116 ROS ARD, UPPER GLANMIRE, CORK",,Cork,250000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"59 KILCARRAIG AVE, FETTERCAIRN, TALLAGHT DUBLIN 24",Dublin 24,Dublin,128105.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"2 ST JOHNS TERRACE, HENRY STREET, GALWAY",,Galway,192000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"No 4 Cedar Mews, Coolfadda, Bandon",,Cork,210572.68,New Dwelling house /Apartment,
Sep,3,2019,"37 Dunville Avenue, Dunville, Athlumney",,Meath,232599.0,New Dwelling house /Apartment,
Sep,3,2019,"ROSNACARTAN BEG, BEAUFORT, KILLARNEY",,Kerry,240000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"70 ADAMSTOWN AVE, ADAMSTOWN, LUCAN",,Dublin,290000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"51 SEAFIELD, TRAMORE, WATERFORD",,Waterford,110000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"52 ROSEBERRY HILL, NEWBRIDGE, KILDARE",,Kildare,220500.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"13 TUR CHLUANA, SPITAL, CLOYNE",,Cork,281000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"10A CLARINDA PARK WEST, DUN LAOGHAIRE, CO DUBLIN",,Dublin,960000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"98 WALKINSTOWN AVE, DUBLIN 12, DUBLIN",Dublin 12,Dublin,367500.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"174 BEECH PARK, LEIXLIP, KILDARE",,Kildare,306000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"BALLINVALLEY, DELVIN, CO WESTMEATH",,Westmeath,220000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"9 LORD EDWARD ST, DUBLIN 2, DUBLIN",Dublin 2,Dublin,600000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"BALLARD, BALLINACLASH, RATHDRUM",,Wicklow,295000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"35 REHOBOTH PLACE, SOUTH CIRCULAR RD, DUBLIN 8",Dublin 8,Dublin,630000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"11 Drumnigh Manor, Portmarnock",,Dublin,493392.0,New Dwelling house /Apartment,
Sep,3,2019,"REENRUSHEEN RD, CARHAN LOWER, CAHERCIVEEN",,Kerry,185000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"162 KNOCKMORE, ARKLOW, WICKLOW",,Wicklow,227000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"BALLYDONAGHMORE, DUNGOURNEY, CORK",,Cork,277000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"11 Shackleton Abbey, Shackleton Park, Lucan",,Dublin,352423.0,New Dwelling house /Apartment,
Sep,3,2019,"29 WOODLAND DR, COLLEGE WOOD, MALLOW",,Cork,215000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"32 Dunville Avenue, Johnstown, Navan",,Meath,232600.0,New Dwelling house /Apartment,
Sep,3,2019,"11 THE COURT YARD, BOHREEN HILL, ENNISCORTHY",,Wexford,155000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"33 DERRYWOOD, DURROW, LAOIS",,Laois,206500.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"OLDCOURT, CAMBLIN, NEW ROSS",,Wexford,290000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"1 WOODLANDS DEMENSE, MONTENOTTE, CORK",,Cork,782500.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"APARTMENT 30, ADAIR, SANDYMOUNT AVENUE",,Dublin,365000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"27 WOODDALE RD, SKERRIES RD, RUSH",,Dublin,280000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"91 Dun Eimear, Bettystown",,Meath,263420.0,New Dwelling house /Apartment,
Sep,3,2019,"11 BISHOPSCOURT GREEN, BISHOPSTOWN, CORK",,Cork,535000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"74 THE MEADOWS, NEWBRIDGE, KILDARE",,Kildare,220000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"12 Dun Gaoithe Heights, Aikens Village Road, Sandyford",Dublin 18,Dublin,462555.0,New Dwelling house /Apartment,
Sep,3,2019,"19 CLUAINN ALAINN, THE BURGERY, DUNGARVAN",,Waterford,130000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"34 CLAREVILLE EST, POULADUFF RD, CORK",,Cork,338000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"216 BUTTERFIELD AVENUE, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,380000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"FRINGERSTOWN, CASTLETOWN K P, NAVAN",,Meath,300000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2019,"208 BLOCK C, CHARLOTTE QUAY, RINGSEND RD",Dublin 4,Dublin,265000.0,Second-Hand Dwelling house /Apartment,
